run_sample_id	runid	bam_file	annotated_vcf_file	ghm_snp_file	ghcnv_probe_file	molecule_table_file	counts_file	coverage_file	sergmentation_file	genome_summary_file	coverage_plot_file	type	TF
A034421901	210408_A00277_0464_AHY3J5DSXY	/ghds/ivd/flowcentral/210408_A00277_0464_AHY3J5DSXY/A034421901.short.bwamem.cram	/ghds/ivd/flowcentral/210408_A00277_0464_AHY3J5DSXY/A034421901.annotated.vcf	/ghds/ivd/flowcentral/210408_A00277_0464_AHY3J5DSXY/A034421901.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210408_A00277_0464_AHY3J5DSXY/A034421901.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210408_A00277_0464_AHY3J5DSXY/A034421901.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210408_A00277_0464_AHY3J5DSXY/A034421901.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210408_A00277_0464_AHY3J5DSXY/A034421901.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210408_A00277_0464_AHY3J5DSXY/A034421901.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210408_A00277_0464_AHY3J5DSXY/A034421901.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210408_A00277_0464_AHY3J5DSXY/A034421901.coverage_plot.pdf	TND	0
A033725002	210320_A00274_0462_BHVGVFDSXY	/ghds/ivd/flowcentral/210320_A00274_0462_BHVGVFDSXY/A033725002.short.bwamem.cram	/ghds/ivd/flowcentral/210320_A00274_0462_BHVGVFDSXY/A033725002.annotated.vcf	/ghds/ivd/flowcentral/210320_A00274_0462_BHVGVFDSXY/A033725002.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210320_A00274_0462_BHVGVFDSXY/A033725002.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210320_A00274_0462_BHVGVFDSXY/A033725002.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210320_A00274_0462_BHVGVFDSXY/A033725002.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210320_A00274_0462_BHVGVFDSXY/A033725002.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210320_A00274_0462_BHVGVFDSXY/A033725002.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210320_A00274_0462_BHVGVFDSXY/A033725002.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210320_A00274_0462_BHVGVFDSXY/A033725002.coverage_plot.pdf	TND	0
A033273001	210312_A00277_0438_BHVMVJDSXY	/ghds/ivd/flowcentral/210312_A00277_0438_BHVMVJDSXY/A033273001.short.bwamem.cram	/ghds/ivd/flowcentral/210312_A00277_0438_BHVMVJDSXY/A033273001.annotated.vcf	/ghds/ivd/flowcentral/210312_A00277_0438_BHVMVJDSXY/A033273001.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210312_A00277_0438_BHVMVJDSXY/A033273001.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210312_A00277_0438_BHVMVJDSXY/A033273001.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210312_A00277_0438_BHVMVJDSXY/A033273001.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210312_A00277_0438_BHVMVJDSXY/A033273001.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210312_A00277_0438_BHVMVJDSXY/A033273001.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210312_A00277_0438_BHVMVJDSXY/A033273001.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210312_A00277_0438_BHVMVJDSXY/A033273001.coverage_plot.pdf	TND	0
A034781801	210422_A01361_0039_AHY5MHDSXY	/ghds/ivd/flowcentral/210422_A01361_0039_AHY5MHDSXY/A034781801.short.bwamem.cram	/ghds/ivd/flowcentral/210422_A01361_0039_AHY5MHDSXY/A034781801.annotated.vcf	/ghds/ivd/flowcentral/210422_A01361_0039_AHY5MHDSXY/A034781801.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210422_A01361_0039_AHY5MHDSXY/A034781801.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210422_A01361_0039_AHY5MHDSXY/A034781801.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210422_A01361_0039_AHY5MHDSXY/A034781801.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210422_A01361_0039_AHY5MHDSXY/A034781801.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210422_A01361_0039_AHY5MHDSXY/A034781801.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210422_A01361_0039_AHY5MHDSXY/A034781801.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210422_A01361_0039_AHY5MHDSXY/A034781801.coverage_plot.pdf	TND	0
A034381401	210405_A00274_0476_AH2YFVDSX2	/ghds/ivd/flowcentral/210405_A00274_0476_AH2YFVDSX2/A034381401.short.bwamem.cram	/ghds/ivd/flowcentral/210405_A00274_0476_AH2YFVDSX2/A034381401.annotated.vcf	/ghds/ivd/flowcentral/210405_A00274_0476_AH2YFVDSX2/A034381401.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210405_A00274_0476_AH2YFVDSX2/A034381401.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210405_A00274_0476_AH2YFVDSX2/A034381401.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210405_A00274_0476_AH2YFVDSX2/A034381401.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210405_A00274_0476_AH2YFVDSX2/A034381401.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210405_A00274_0476_AH2YFVDSX2/A034381401.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210405_A00274_0476_AH2YFVDSX2/A034381401.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210405_A00274_0476_AH2YFVDSX2/A034381401.coverage_plot.pdf	TND	0
A035153401	210502_A00274_0496_BH352JDSX2	/ghds/ivd/flowcentral/210502_A00274_0496_BH352JDSX2/A035153401.short.bwamem.cram	/ghds/ivd/flowcentral/210502_A00274_0496_BH352JDSX2/A035153401.annotated.vcf	/ghds/ivd/flowcentral/210502_A00274_0496_BH352JDSX2/A035153401.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210502_A00274_0496_BH352JDSX2/A035153401.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210502_A00274_0496_BH352JDSX2/A035153401.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210502_A00274_0496_BH352JDSX2/A035153401.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210502_A00274_0496_BH352JDSX2/A035153401.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210502_A00274_0496_BH352JDSX2/A035153401.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210502_A00274_0496_BH352JDSX2/A035153401.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210502_A00274_0496_BH352JDSX2/A035153401.coverage_plot.pdf	TND	0
A034509701	210411_A00441_0438_AHY5MNDSXY	/ghds/ivd/flowcentral/210411_A00441_0438_AHY5MNDSXY/A034509701.short.bwamem.cram	/ghds/ivd/flowcentral/210411_A00441_0438_AHY5MNDSXY/A034509701.annotated.vcf	/ghds/ivd/flowcentral/210411_A00441_0438_AHY5MNDSXY/A034509701.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210411_A00441_0438_AHY5MNDSXY/A034509701.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210411_A00441_0438_AHY5MNDSXY/A034509701.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210411_A00441_0438_AHY5MNDSXY/A034509701.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210411_A00441_0438_AHY5MNDSXY/A034509701.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210411_A00441_0438_AHY5MNDSXY/A034509701.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210411_A00441_0438_AHY5MNDSXY/A034509701.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210411_A00441_0438_AHY5MNDSXY/A034509701.coverage_plot.pdf	TND	0
A034606001	210414_A01361_0032_AHY3KHDSXY	/ghds/ivd/flowcentral/210414_A01361_0032_AHY3KHDSXY/A034606001.short.bwamem.cram	/ghds/ivd/flowcentral/210414_A01361_0032_AHY3KHDSXY/A034606001.annotated.vcf	/ghds/ivd/flowcentral/210414_A01361_0032_AHY3KHDSXY/A034606001.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210414_A01361_0032_AHY3KHDSXY/A034606001.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210414_A01361_0032_AHY3KHDSXY/A034606001.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210414_A01361_0032_AHY3KHDSXY/A034606001.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210414_A01361_0032_AHY3KHDSXY/A034606001.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210414_A01361_0032_AHY3KHDSXY/A034606001.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210414_A01361_0032_AHY3KHDSXY/A034606001.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210414_A01361_0032_AHY3KHDSXY/A034606001.coverage_plot.pdf	TND	0
A033624402	210328_A00274_0468_AHVGLGDSXY	/ghds/ivd/flowcentral/210328_A00274_0468_AHVGLGDSXY/A033624402.short.bwamem.cram	/ghds/ivd/flowcentral/210328_A00274_0468_AHVGLGDSXY/A033624402.annotated.vcf	/ghds/ivd/flowcentral/210328_A00274_0468_AHVGLGDSXY/A033624402.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210328_A00274_0468_AHVGLGDSXY/A033624402.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210328_A00274_0468_AHVGLGDSXY/A033624402.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210328_A00274_0468_AHVGLGDSXY/A033624402.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210328_A00274_0468_AHVGLGDSXY/A033624402.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210328_A00274_0468_AHVGLGDSXY/A033624402.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210328_A00274_0468_AHVGLGDSXY/A033624402.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210328_A00274_0468_AHVGLGDSXY/A033624402.coverage_plot.pdf	TND	0
A034993301	210427_A00274_0492_BHY55TDSXY	/ghds/ivd/flowcentral/210427_A00274_0492_BHY55TDSXY/A034993301.short.bwamem.cram	/ghds/ivd/flowcentral/210427_A00274_0492_BHY55TDSXY/A034993301.annotated.vcf	/ghds/ivd/flowcentral/210427_A00274_0492_BHY55TDSXY/A034993301.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210427_A00274_0492_BHY55TDSXY/A034993301.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210427_A00274_0492_BHY55TDSXY/A034993301.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210427_A00274_0492_BHY55TDSXY/A034993301.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210427_A00274_0492_BHY55TDSXY/A034993301.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210427_A00274_0492_BHY55TDSXY/A034993301.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210427_A00274_0492_BHY55TDSXY/A034993301.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210427_A00274_0492_BHY55TDSXY/A034993301.coverage_plot.pdf	TND	0
A035322201	210510_A01020_0193_BH33YWDSX2	/ghds/ivd/flowcentral/210510_A01020_0193_BH33YWDSX2/A035322201.short.bwamem.cram	/ghds/ivd/flowcentral/210510_A01020_0193_BH33YWDSX2/A035322201.annotated.vcf	/ghds/ivd/flowcentral/210510_A01020_0193_BH33YWDSX2/A035322201.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210510_A01020_0193_BH33YWDSX2/A035322201.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210510_A01020_0193_BH33YWDSX2/A035322201.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210510_A01020_0193_BH33YWDSX2/A035322201.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210510_A01020_0193_BH33YWDSX2/A035322201.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210510_A01020_0193_BH33YWDSX2/A035322201.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210510_A01020_0193_BH33YWDSX2/A035322201.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210510_A01020_0193_BH33YWDSX2/A035322201.coverage_plot.pdf	TND	0
A033035201	210304_A00277_0431_BHN5VLDSXY	/ghds/ivd/flowcentral/210304_A00277_0431_BHN5VLDSXY/A033035201.short.bwamem.cram	/ghds/ivd/flowcentral/210304_A00277_0431_BHN5VLDSXY/A033035201.annotated.vcf	/ghds/ivd/flowcentral/210304_A00277_0431_BHN5VLDSXY/A033035201.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210304_A00277_0431_BHN5VLDSXY/A033035201.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210304_A00277_0431_BHN5VLDSXY/A033035201.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210304_A00277_0431_BHN5VLDSXY/A033035201.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210304_A00277_0431_BHN5VLDSXY/A033035201.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210304_A00277_0431_BHN5VLDSXY/A033035201.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210304_A00277_0431_BHN5VLDSXY/A033035201.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210304_A00277_0431_BHN5VLDSXY/A033035201.coverage_plot.pdf	TND	0
A033742301	210318_A00277_0444_BHVCGJDSXY	/ghds/ivd/flowcentral/210318_A00277_0444_BHVCGJDSXY/A033742301.short.bwamem.cram	/ghds/ivd/flowcentral/210318_A00277_0444_BHVCGJDSXY/A033742301.annotated.vcf	/ghds/ivd/flowcentral/210318_A00277_0444_BHVCGJDSXY/A033742301.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210318_A00277_0444_BHVCGJDSXY/A033742301.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210318_A00277_0444_BHVCGJDSXY/A033742301.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210318_A00277_0444_BHVCGJDSXY/A033742301.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210318_A00277_0444_BHVCGJDSXY/A033742301.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210318_A00277_0444_BHVCGJDSXY/A033742301.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210318_A00277_0444_BHVCGJDSXY/A033742301.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210318_A00277_0444_BHVCGJDSXY/A033742301.coverage_plot.pdf	TND	0
A033877701	210323_A01361_0014_AHVJHLDSXY	/ghds/ivd/flowcentral/210323_A01361_0014_AHVJHLDSXY/A033877701.short.bwamem.cram	/ghds/ivd/flowcentral/210323_A01361_0014_AHVJHLDSXY/A033877701.annotated.vcf	/ghds/ivd/flowcentral/210323_A01361_0014_AHVJHLDSXY/A033877701.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210323_A01361_0014_AHVJHLDSXY/A033877701.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210323_A01361_0014_AHVJHLDSXY/A033877701.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210323_A01361_0014_AHVJHLDSXY/A033877701.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210323_A01361_0014_AHVJHLDSXY/A033877701.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210323_A01361_0014_AHVJHLDSXY/A033877701.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210323_A01361_0014_AHVJHLDSXY/A033877701.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210323_A01361_0014_AHVJHLDSXY/A033877701.coverage_plot.pdf	TND	0
A033084201	210309_A00770_0261_AHVGL2DSXY	/ghds/ivd/flowcentral/210309_A00770_0261_AHVGL2DSXY/A033084201.short.bwamem.cram	/ghds/ivd/flowcentral/210309_A00770_0261_AHVGL2DSXY/A033084201.annotated.vcf	/ghds/ivd/flowcentral/210309_A00770_0261_AHVGL2DSXY/A033084201.ghm_snp.hdr.tsv	/ghds/ivd/flowcentral/210309_A00770_0261_AHVGL2DSXY/A033084201.ghcnv_probe.hdr.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210309_A00770_0261_AHVGL2DSXY/A033084201.molecule_table.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210309_A00770_0261_AHVGL2DSXY/A033084201.bin_counts.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210309_A00770_0261_AHVGL2DSXY/A033084201.coverage.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210309_A00770_0261_AHVGL2DSXY/A033084201.genome_segmentation.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210309_A00770_0261_AHVGL2DSXY/A033084201.genome_summary.tsv	/ghds/groups/bioinformatics/02_DEVELOPMENT/200830_GHCNVWG_PIPELINE/results/210608_CLINICAL_SAMPLES_V0.5/processed_samples/210309_A00770_0261_AHVGL2DSXY/A033084201.coverage_plot.pdf	TND	0
